"x","y","z","type"
-81.6561650756998,-1.99194958859562,1,"Spp_2"
-81.6709370523915,-1.85272575779618,1,"Spp_2"
-81.8148630425801,-1.75182942148545,1,"Spp_2"
-81.6790235524814,-2.18250334612329,1,"Spp_2"
-81.9744687810809,-2.03886953017587,1,"Spp_2"
-81.7172483325792,-2.11947221974633,1,"Spp_2"
-81.9302696269582,-2.60300889074412,2,"Spp_2"
-81.6318590424019,-2.12960843567031,2,"Spp_2"
-82.2098435027844,-1.95676190590891,2,"Spp_2"
-81.7887880263317,-2.11502006951539,2,"Spp_2"
-81.7098986594577,-2.42792550394753,2,"Spp_2"
-81.4870829306996,-2.07600222314405,2,"Spp_2"
-81.8021877694774,-1.91975805245401,2,"Spp_2"
-82.2793146992354,-2.16061378018203,2,"Spp_2"
-81.8085182741456,-2.09239097514935,2,"Spp_2"
-81.8503427324171,-2.52004373475469,2,"Spp_2"
-81.7750394247553,-2.02665816260616,3,"Spp_2"
-81.4352689795377,-2.28933379151673,3,"Spp_2"
-81.4691378581997,-2.00930752250189,3,"Spp_2"
-81.7967668571996,-2.33748887899793,3,"Spp_2"
-81.4879547212539,-2.36255690721801,3,"Spp_2"
-82.018733297989,-2.4707601572438,3,"Spp_2"
-81.8055949695978,-2.50785509965617,3,"Spp_2"
-81.6601893553316,-2.5065817328269,3,"Spp_2"
-81.6310349151531,-2.71099034298217,3,"Spp_2"
-81.7391860626228,-2.23696739766345,3,"Spp_2"
-81.5301580548247,-2.73053636517123,4,"Spp_2"
-81.7936543685397,-2.3502602906441,4,"Spp_2"
-81.6579787874738,-2.45576009296764,4,"Spp_2"
-81.7690839560961,-2.42645826569065,4,"Spp_2"
-81.5899531458117,-2.33851355594916,4,"Spp_2"
-81.2351562200069,-2.62287078391277,4,"Spp_2"
-81.6709452262069,-2.47173475709122,4,"Spp_2"
-81.6718099598961,-2.34765744481192,4,"Spp_2"
-81.4521409731346,-2.37563521757812,4,"Spp_2"
-81.9113718588073,-2.33273980776708,4,"Spp_2"
-81.9585617360227,-2.13537688231111,5,"Spp_2"
-81.7900388150543,-2.50788175629568,5,"Spp_2"
-81.442999605057,-2.36936056933375,5,"Spp_2"
-81.5980557609118,-2.26105366042483,5,"Spp_2"
-80.8013085435865,-2.11864339513662,5,"Spp_2"
-81.1758325486013,-2.64594020455342,5,"Spp_2"
-81.293519153262,-2.88058580514889,5,"Spp_2"
-81.607016341086,-2.39546985823919,5,"Spp_2"
-81.1936702245044,-2.67170228348825,5,"Spp_2"
-81.4408134179551,-2.65359528327244,5,"Spp_2"
-81.5736177594847,-2.78421892819489,6,"Spp_2"
-81.5662723382586,-2.96373426341881,6,"Spp_2"
-81.6155361987066,-2.40585405650952,6,"Spp_2"
-81.9862554246059,-3.16925434408222,6,"Spp_2"
-81.4336136172069,-2.95906417371254,6,"Spp_2"
-81.0843817806639,-2.20932729216412,6,"Spp_2"
-81.856965061701,-2.12961395981111,6,"Spp_2"
-81.1201896119007,-2.46306071553601,6,"Spp_2"
-81.8137428124128,-2.589934595505,6,"Spp_2"
-81.8054065931353,-3.04363356167157,6,"Spp_2"
-81.5751428783484,-2.49480405804727,7,"Spp_2"
-81.4731689209156,-2.52084837057796,7,"Spp_2"
-81.8723181355295,-2.88365327232118,7,"Spp_2"
-81.3737657642656,-2.64383459977051,7,"Spp_2"
-81.7564576014159,-2.70533167848125,7,"Spp_2"
-81.6348458227606,-2.78653070968252,7,"Spp_2"
-81.6389631931521,-2.453930753576,7,"Spp_2"
-81.6789341092727,-2.69162216240676,7,"Spp_2"
-81.6507840171939,-3.24529031172572,7,"Spp_2"
-81.737255872944,-2.93539273236315,7,"Spp_2"
-81.7246596872836,-2.96030218969518,8,"Spp_2"
-81.3913168903923,-3.3048444115147,8,"Spp_2"
-81.8315026583964,-3.08360248313773,8,"Spp_2"
-81.3173046295098,-2.58520824425072,8,"Spp_2"
-81.2141940117648,-3.2847785286301,8,"Spp_2"
-81.503514565515,-3.53596247348772,8,"Spp_2"
-81.7257995089139,-3.11775968805311,8,"Spp_2"
-81.250712224402,-2.92080780841502,8,"Spp_2"
-81.5501190336224,-2.64884762691661,8,"Spp_2"
-81.6429886841936,-2.99795689097427,8,"Spp_2"
-81.51713672336,-3.00500732236164,9,"Spp_2"
-81.8790085207,-3.2925468578885,9,"Spp_2"
-82.0626967917734,-2.99796117876753,9,"Spp_2"
-81.6092385956808,-3.675591048122,9,"Spp_2"
-81.6113162571646,-3.6121600560641,9,"Spp_2"
-81.5459520264908,-3.29409858477301,9,"Spp_2"
-81.2851883606735,-3.21638250462901,9,"Spp_2"
-81.8455404004249,-2.99349435864901,9,"Spp_2"
-81.0952439080155,-3.6519229054035,9,"Spp_2"
-81.9795163097569,-3.28073146266435,9,"Spp_2"
-81.7325262130317,-3.47750966884279,10,"Spp_2"
-81.573519777878,-3.07824104162157,10,"Spp_2"
-81.7696585073736,-3.01010366339147,10,"Spp_2"
-81.3709180645996,-3.88012536107213,10,"Spp_2"
-81.7247090929003,-3.49752856026051,10,"Spp_2"
-81.6294790569664,-3.43374782835972,10,"Spp_2"
-81.4038598168622,-3.76176395121307,10,"Spp_2"
-81.5910112905753,-3.54407270099776,10,"Spp_2"
-81.1818890078866,-3.49671822371197,10,"Spp_2"
-81.4719443156032,-3.67561603800595,10,"Spp_2"
-81.1080003028046,-3.75531345011306,11,"Spp_2"
-81.59294297028,-3.47832358902004,11,"Spp_2"
-81.1675106854725,-3.93681729242306,11,"Spp_2"
-81.7130180510649,-3.60634184444063,11,"Spp_2"
-81.2880763321203,-3.8614193198051,11,"Spp_2"
-81.5009345766397,-4.059699917881,11,"Spp_2"
-81.9888597418165,-3.89741013237434,11,"Spp_2"
-81.6691485065962,-3.24329026380783,11,"Spp_2"
-81.481621723222,-4.02469235609553,11,"Spp_2"
-81.8856732688401,-3.62199830580721,11,"Spp_2"
-81.430883900903,-4.2667129198621,12,"Spp_2"
-81.3303724035647,-3.87749643148841,12,"Spp_2"
-81.8303582292247,-3.26629283584456,12,"Spp_2"
-81.8001939649661,-3.68012103143641,12,"Spp_2"
-81.6386145993598,-4.13418624612607,12,"Spp_2"
-81.3421111903851,-4.03607628232542,12,"Spp_2"
-82.0675642045765,-3.51005611616035,12,"Spp_2"
-81.5215312128234,-3.59483471632227,12,"Spp_2"
-81.3369400907578,-4.13000356983886,12,"Spp_2"
-81.7457708238843,-3.60864366216086,12,"Spp_2"
-81.6642251424852,-4.4463145174474,13,"Spp_2"
-81.593983239127,-4.3613097958584,13,"Spp_2"
-81.428248041688,-3.46533091637477,13,"Spp_2"
-81.3983672620297,-3.89162872368746,13,"Spp_2"
-81.6343047213064,-4.0933539805317,13,"Spp_2"
-82.0702497638378,-4.49770959397725,13,"Spp_2"
-81.6311947632394,-4.11544027971897,13,"Spp_2"
-81.8651679581073,-4.10506264374369,13,"Spp_2"
-81.5518473445069,-4.21421761983143,13,"Spp_2"
-82.1918989043121,-4.29981497522298,13,"Spp_2"
-81.7641939949346,-4.60349096117704,14,"Spp_2"
-81.6242584212178,-4.58749751026081,14,"Spp_2"
-82.0423725504519,-4.41231796380784,14,"Spp_2"
-81.370926919713,-4.50830220841538,14,"Spp_2"
-82.0913416935489,-3.93693600604894,14,"Spp_2"
-82.0506904122552,-4.07545545172035,14,"Spp_2"
-81.8555138009663,-4.41245984966271,14,"Spp_2"
-81.8363967423912,-4.42709408026598,14,"Spp_2"
-81.7810918347251,-4.22060567233946,14,"Spp_2"
-81.8287934378978,-4.9158299305897,14,"Spp_2"
-82.0487208454593,-4.45377730064839,15,"Spp_2"
-81.8451813854668,-4.57811732361165,15,"Spp_2"
-82.1059588061308,-4.49615244895808,15,"Spp_2"
-81.6110766717056,-4.87003832560867,15,"Spp_2"
-81.7802612552298,-4.79663511860962,15,"Spp_2"
-81.8670780659006,-4.66365037470372,15,"Spp_2"
-81.8553364234568,-5.15424329330216,15,"Spp_2"
-81.7200619044018,-5.07479470957099,15,"Spp_2"
-81.9763443900994,-4.51028699385485,15,"Spp_2"
-81.8578720397545,-4.47644196028246,15,"Spp_2"
-81.9159206380412,-4.51748231102261,16,"Spp_2"
-82.1215277539814,-4.24339954959039,16,"Spp_2"
-82.0926983708054,-4.66268321165576,16,"Spp_2"
-81.9968214352266,-4.82636689502476,16,"Spp_2"
-81.8779841148553,-4.48197021998001,16,"Spp_2"
-81.8377831673645,-4.66172376028009,16,"Spp_2"
-82.0081798609391,-4.73075505521273,16,"Spp_2"
-81.9900236309555,-4.93971385164805,16,"Spp_2"
-81.7867025939597,-5.19581837008273,16,"Spp_2"
-81.8310923126405,-5.21164366244492,16,"Spp_2"
-81.9284219386684,-5.10640655141459,17,"Spp_2"
-82.1510201863686,-5.36411989469286,17,"Spp_2"
-81.9464115842275,-5.35151787723592,17,"Spp_2"
-82.1874345675525,-4.77423317125294,17,"Spp_2"
-82.3331101932144,-5.22486739179972,17,"Spp_2"
-82.2818923730799,-4.84540183027131,17,"Spp_2"
-82.5429892780498,-5.31752817322275,17,"Spp_2"
-81.7507161927832,-4.94593462664817,17,"Spp_2"
-82.0814050945235,-4.82076502968091,17,"Spp_2"
-81.8178751552257,-5.21760623458567,17,"Spp_2"
-81.9698723459654,-5.28582355450124,18,"Spp_2"
-82.2781914735744,-5.49576878439322,18,"Spp_2"
-81.6511279154195,-5.46958347040711,18,"Spp_2"
-81.8748722680811,-5.48131547102604,18,"Spp_2"
-81.6587569912746,-5.0561448508094,18,"Spp_2"
-82.1303205390682,-5.25068547489546,18,"Spp_2"
-81.7337382635861,-5.35335724473727,18,"Spp_2"
-81.713015539235,-5.1361700985929,18,"Spp_2"
-82.2065896041295,-5.02647174699434,18,"Spp_2"
-81.9649824932045,-5.24762849679219,18,"Spp_2"
-82.2159552780794,-5.15405778230471,19,"Spp_2"
-81.7501275552646,-5.88886780048499,19,"Spp_2"
-82.0456295811032,-5.37141569758314,19,"Spp_2"
-82.1007636134635,-5.37542352893385,19,"Spp_2"
-82.2397217043383,-5.29689404124037,19,"Spp_2"
-82.3086811742322,-5.63634328182787,19,"Spp_2"
-81.6779309784524,-5.3344455500194,19,"Spp_2"
-81.762937462415,-5.30474728672359,19,"Spp_2"
-82.3891686909076,-5.07933282405084,19,"Spp_2"
-82.306133677793,-5.11664771310604,19,"Spp_2"
-81.9509404011093,-5.57485287024811,20,"Spp_2"
-82.0422557988676,-5.65441536443713,20,"Spp_2"
-82.3961647014435,-5.44929653429001,20,"Spp_2"
-82.0613031448246,-5.35744622360856,20,"Spp_2"
-82.3882833539583,-5.83563472936057,20,"Spp_2"
-82.5441171394729,-5.54032485104837,20,"Spp_2"
-82.1965187604942,-5.66202300885356,20,"Spp_2"
-81.9431624559602,-5.63959801013178,20,"Spp_2"
-82.393093756994,-5.6628016617721,20,"Spp_2"
-82.1965751636187,-5.61396455774988,20,"Spp_2"
-82.4702469462502,-5.83187942333951,21,"Spp_2"
-81.8198828921887,-6.14302074073547,21,"Spp_2"
-82.7679332318285,-6.00070413194551,21,"Spp_2"
-82.0218362361195,-6.03566026236473,21,"Spp_2"
-82.5242101470197,-6.07363662788162,21,"Spp_2"
-82.1619517818786,-6.11356289122272,21,"Spp_2"
-82.0383936581867,-6.14696272464881,21,"Spp_2"
-81.9985317080612,-5.40319784789447,21,"Spp_2"
-82.1780833627729,-6.21023043996669,21,"Spp_2"
-82.5910948652336,-6.3579552006746,21,"Spp_2"
-82.4554915975557,-6.4160669979107,22,"Spp_2"
-82.5435829414484,-5.80631529566861,22,"Spp_2"
-82.2268111916553,-6.22906951127513,22,"Spp_2"
-82.3863153771921,-6.28567847216087,22,"Spp_2"
-81.7736938328071,-6.09909395782172,22,"Spp_2"
-82.4425190017841,-5.86068831193963,22,"Spp_2"
-82.2273737274639,-6.22788622562239,22,"Spp_2"
-82.4604054105349,-6.1045265266082,22,"Spp_2"
-82.2535082715815,-6.49719387862881,22,"Spp_2"
-82.3342234162013,-6.22271392595509,22,"Spp_2"
-82.8824872039435,-6.52138106090735,23,"Spp_2"
-82.3376675696526,-6.2381453572281,23,"Spp_2"
-81.9000143561472,-5.95454346439389,23,"Spp_2"
-82.4827729785067,-6.36886066335858,23,"Spp_2"
-82.4987483270424,-6.51881205266237,23,"Spp_2"
-82.2416056353939,-6.51601695907013,23,"Spp_2"
-82.13287171483,-6.33273848504159,23,"Spp_2"
-82.4391296089898,-6.46253143214973,23,"Spp_2"
-81.9671847015024,-6.60701220896049,23,"Spp_2"
-82.9012736948475,-6.65585268587689,23,"Spp_2"
-82.6588422146867,-6.36271799856283,24,"Spp_2"
-82.3765285803398,-6.85379864700565,24,"Spp_2"
-82.7133611134235,-7.4312808597245,24,"Spp_2"
-82.4629300588559,-6.75746439036494,24,"Spp_2"
-82.253219884608,-6.33458095639997,24,"Spp_2"
-82.7120848245963,-6.70294225738218,24,"Spp_2"
-82.2579560116921,-6.84209202272246,24,"Spp_2"
-82.5230622352311,-6.60940853672125,24,"Spp_2"
-82.7635170894327,-6.603661072284,24,"Spp_2"
-82.5426708996511,-6.95870555530942,24,"Spp_2"
-82.4611510896537,-6.84175438642005,25,"Spp_2"
-82.610586056773,-6.67258041244364,25,"Spp_2"
-83.0123302608637,-6.58230754537243,25,"Spp_2"
-82.6967345779745,-7.04202029235874,25,"Spp_2"
-82.9602966876837,-7.03993739751297,25,"Spp_2"
-82.5442398645017,-6.81388503518394,25,"Spp_2"
-82.8042832766874,-6.79247212179166,25,"Spp_2"
-82.5593024609338,-7.37969373130699,25,"Spp_2"
-82.4984866156039,-6.92479337492548,25,"Spp_2"
-82.628669877621,-6.77684966825808,25,"Spp_2"
-82.5009999052741,-6.90519614537064,26,"Spp_2"
-82.6585506176161,-7.36856486572196,26,"Spp_2"
-82.7782166245702,-7.08009278765316,26,"Spp_2"
-82.8055364359644,-7.65910965621969,26,"Spp_2"
-82.398286293985,-7.19796790289406,26,"Spp_2"
-82.5868147723326,-7.09843907740558,26,"Spp_2"
-82.9752650520815,-7.25236482509333,26,"Spp_2"
-82.9466126955692,-7.23635834350845,26,"Spp_2"
-82.7696277589115,-7.53840239518442,26,"Spp_2"
-82.9274017511435,-7.0790488720438,26,"Spp_2"
-82.9329018637142,-7.50781469481904,27,"Spp_2"
-82.701053602209,-7.19651118283015,27,"Spp_2"
-82.4563680720961,-7.67988825508793,27,"Spp_2"
-82.9703223374488,-7.20539709651818,27,"Spp_2"
-82.8942724992535,-7.07265868979784,27,"Spp_2"
-82.7662100423472,-7.54139911585289,27,"Spp_2"
-82.2907712408671,-7.06703921708415,27,"Spp_2"
-82.4733894723434,-7.21496570672871,27,"Spp_2"
-83.1448032337325,-7.12901334204419,27,"Spp_2"
-82.7977198656571,-7.25449931452685,27,"Spp_2"
-82.7658136040277,-7.9761118258881,28,"Spp_2"
-83.1223023162033,-7.79315819317263,28,"Spp_2"
-82.69050691249,-7.27826964508469,28,"Spp_2"
-82.993239571607,-7.81484500492227,28,"Spp_2"
-82.6857272105032,-7.65098013553378,28,"Spp_2"
-82.9537625887534,-6.96582978440668,28,"Spp_2"
-82.4115830283143,-8.28060778143682,28,"Spp_2"
-82.5616384770645,-7.26288889063639,28,"Spp_2"
-83.0551151966777,-7.93518347505569,28,"Spp_2"
-82.9112119141802,-7.50417039157516,28,"Spp_2"
-83.085673643875,-8.17660129085318,29,"Spp_2"
-83.0020644618367,-7.91951339230806,29,"Spp_2"
-82.8991713690281,-7.78949941481946,29,"Spp_2"
-82.7571302044191,-8.06617786916806,29,"Spp_2"
-82.5351812031376,-7.78239953808582,29,"Spp_2"
-82.4913733867307,-7.91902540013105,29,"Spp_2"
-83.2656325485971,-7.34722720860406,29,"Spp_2"
-82.5651410663912,-7.55024437421167,29,"Spp_2"
-82.8616970719838,-7.92321655294944,29,"Spp_2"
-83.2728332242452,-7.96750082731622,29,"Spp_2"
-82.7863671595592,-7.86654135447475,30,"Spp_2"
-82.968577710865,-8.73340926287227,30,"Spp_2"
-83.0876965187989,-8.48193704685012,30,"Spp_2"
-83.2842747469624,-8.37463102227152,30,"Spp_2"
-83.0721149458897,-8.60705892968142,30,"Spp_2"
-82.4931454132919,-8.33977479081608,30,"Spp_2"
-83.0136287385844,-8.31599367956091,30,"Spp_2"
-83.1677667985347,-8.30592749369145,30,"Spp_2"
-83.0243258714461,-8.27410896364864,30,"Spp_2"
-82.8260057418448,-8.3383146847117,30,"Spp_2"
-82.8528325915922,-8.40936079757728,31,"Spp_2"
-82.8191480449832,-8.471594873642,31,"Spp_2"
-83.0827270271001,-8.17593297975943,31,"Spp_2"
-82.7815922816999,-8.40212632449181,31,"Spp_2"
-83.0541500127456,-8.25073739756404,31,"Spp_2"
-83.0070161800209,-8.45768988721134,31,"Spp_2"
-82.7992048504189,-8.20662824014401,31,"Spp_2"
-83.2261092628116,-8.47784698078434,31,"Spp_2"
-83.1713516537817,-8.31420320318347,31,"Spp_2"
-82.4896114839894,-8.46861007226152,31,"Spp_2"
-83.1857679646532,-8.6364784996006,32,"Spp_2"
-83.4026074291659,-8.64159348818897,32,"Spp_2"
-82.6186952610151,-8.63026210982811,32,"Spp_2"
-83.0886587575145,-8.82588996730616,32,"Spp_2"
-83.3093744866699,-8.65098269164978,32,"Spp_2"
-83.1876275132318,-8.59788014063763,32,"Spp_2"
-83.0320113012131,-8.56840466199809,32,"Spp_2"
-82.5163057353988,-8.68080432344673,32,"Spp_2"
-83.0853906023955,-9.18928887103348,32,"Spp_2"
-83.1207900176208,-8.33965029426746,32,"Spp_2"
-82.4206281281791,-9.05000205887413,33,"Spp_2"
-82.8485121500771,-9.26038534832124,33,"Spp_2"
-83.1536291766727,-8.95130119695712,33,"Spp_2"
-82.4494919632736,-8.52108274994726,33,"Spp_2"
-82.5917715433072,-9.23801428291055,33,"Spp_2"
-82.7994928958235,-8.92310250341753,33,"Spp_2"
-82.4246439671577,-8.82148419741293,33,"Spp_2"
-82.0851482941306,-9.14582108768141,33,"Spp_2"
-82.9530268254191,-9.11793724440974,33,"Spp_2"
-83.1455418292017,-8.88421902271127,33,"Spp_2"
-82.949771724597,-9.02739274738541,34,"Spp_2"
-82.643550767202,-9.35909260187059,34,"Spp_2"
-82.9258206467083,-9.30451995904904,34,"Spp_2"
-82.788992975757,-9.33111420953484,34,"Spp_2"
-82.2134441648561,-8.83011703119569,34,"Spp_2"
-82.6530404338287,-8.80385874717815,34,"Spp_2"
-82.7658359276735,-9.38091892991645,34,"Spp_2"
-82.781067531665,-9.11112155654879,34,"Spp_2"
-82.8613660582373,-9.23250929422144,34,"Spp_2"
-82.7349293849512,-8.98734165426176,34,"Spp_2"
-82.6208940687961,-9.48732411568851,35,"Spp_2"
-82.5480969280623,-9.297787586833,35,"Spp_2"
-82.3328725561777,-9.88338351874303,35,"Spp_2"
-82.6022825204407,-9.41241376223971,35,"Spp_2"
-82.2920083893856,-9.43705076797946,35,"Spp_2"
-82.8758314872317,-9.45648859776894,35,"Spp_2"
-82.8422279565224,-9.13388083146827,35,"Spp_2"
-82.5531649837923,-9.76894519929331,35,"Spp_2"
-82.1871238235063,-9.22017926195542,35,"Spp_2"
-82.4669684499327,-9.80192135407895,35,"Spp_2"
-82.492271855098,-9.84900925226297,36,"Spp_2"
-81.7664492846047,-9.7372900684489,36,"Spp_2"
-82.574483114333,-9.45085701183915,36,"Spp_2"
-82.0682119035917,-9.6223575992614,36,"Spp_2"
-82.1549225509498,-9.32687708784254,36,"Spp_2"
-82.5704193008577,-9.71135920343914,36,"Spp_2"
-82.1097328905806,-9.72524310315413,36,"Spp_2"
-82.341469676557,-9.7132433625324,36,"Spp_2"
-82.5090153518204,-9.56862266121219,36,"Spp_2"
-82.6253539797458,-9.08730505814827,36,"Spp_2"
-81.9704823214444,-10.0412927352384,37,"Spp_2"
-82.0228573771017,-9.69757389524499,37,"Spp_2"
-81.9549613150085,-9.76782614881246,37,"Spp_2"
-82.014327722043,-9.25316095242542,37,"Spp_2"
-82.0488246710122,-9.60964729421594,37,"Spp_2"
-82.2738544519164,-9.58043290986007,37,"Spp_2"
-82.1610525714925,-9.83398278207974,37,"Spp_2"
-82.0096803568914,-9.62028298178651,37,"Spp_2"
-82.1809242445585,-9.5898445019476,37,"Spp_2"
-81.9516450293922,-9.98019492378752,37,"Spp_2"
-81.7726809419453,-9.81286570726709,38,"Spp_2"
-82.137840706046,-10.1807603160465,38,"Spp_2"
-82.314258490476,-9.84621564842568,38,"Spp_2"
-81.7069929614097,-10.1716721863406,38,"Spp_2"
-81.9916537916655,-9.707331149426,38,"Spp_2"
-81.379393561447,-10.0554997417698,38,"Spp_2"
-81.8561245227724,-9.81614290260083,38,"Spp_2"
-81.6545715708213,-9.74326557032273,38,"Spp_2"
-81.76190172696,-10.0257674915125,38,"Spp_2"
-81.7448567324775,-9.97016812186851,38,"Spp_2"
-81.4715361942992,-10.419660351619,39,"Spp_2"
-81.5061918250557,-10.0340990077207,39,"Spp_2"
-81.7827989474793,-10.806598073525,39,"Spp_2"
-81.7595060026637,-10.1716820606596,39,"Spp_2"
-81.7314067025509,-10.0100962633815,39,"Spp_2"
-81.6832849017059,-10.0994300561654,39,"Spp_2"
-81.6035204645505,-10.4654200099316,39,"Spp_2"
-82.0490584903771,-9.78891700647458,39,"Spp_2"
-81.3915443952669,-10.2001935001484,39,"Spp_2"
-82.0056218307588,-10.4083701565976,39,"Spp_2"
-81.6957351033808,-10.0467859499121,40,"Spp_2"
-81.2439940863723,-10.3265685671618,40,"Spp_2"
-81.5832530955738,-10.3724854589428,40,"Spp_2"
-81.1768999578444,-10.5660041734569,40,"Spp_2"
-81.3444908263183,-10.5585179024842,40,"Spp_2"
-81.4655792261104,-10.123458859169,40,"Spp_2"
-81.5014666088722,-10.4445877851648,40,"Spp_2"
-81.0351376248004,-10.8567959441139,40,"Spp_2"
-81.1360840337686,-10.2627560526556,40,"Spp_2"
-81.5095739439437,-10.3431458736069,40,"Spp_2"
-81.1972187687464,-10.3115384461187,41,"Spp_2"
-80.5984666265312,-10.7302565294971,41,"Spp_2"
-80.9210108476036,-10.7204422445937,41,"Spp_2"
-80.9682605900804,-10.3205093866654,41,"Spp_2"
-81.1264239518391,-10.8261211882039,41,"Spp_2"
-81.2146140227202,-10.5949266853791,41,"Spp_2"
-81.3638519919789,-10.260077328289,41,"Spp_2"
-81.035593018393,-10.2351366276217,41,"Spp_2"
-81.6110713324658,-10.5065054958862,41,"Spp_2"
-81.0744326174618,-10.2969322938331,41,"Spp_2"
-80.9641054855791,-10.761498815091,42,"Spp_2"
-80.9702484303128,-10.3078378406631,42,"Spp_2"
-80.8429085874537,-10.5095726802741,42,"Spp_2"
-80.8542267596798,-10.7344106182819,42,"Spp_2"
-81.0502533572781,-10.9726960759181,42,"Spp_2"
-80.9738996160817,-10.6811152150034,42,"Spp_2"
-80.98447927374,-10.5952789275212,42,"Spp_2"
-81.0777204857313,-10.7741113693245,42,"Spp_2"
-80.6714275376222,-11.0737852090986,42,"Spp_2"
-80.8633624862098,-10.3163859044104,42,"Spp_2"
-81.0131086338147,-10.5101023564498,43,"Spp_2"
-80.7897068696845,-10.6604043382843,43,"Spp_2"
-80.5732645218833,-10.0947967161259,43,"Spp_2"
-80.6189054176801,-10.5641373641027,43,"Spp_2"
-80.9752876586769,-10.4348733573992,43,"Spp_2"
-80.4616578335695,-11.2295315978554,43,"Spp_2"
-79.9238218768323,-10.6276673457856,43,"Spp_2"
-80.9225973504843,-10.3737931284388,43,"Spp_2"
-80.8323318905278,-10.698099432384,43,"Spp_2"
-80.9549366161762,-10.9966641218305,43,"Spp_2"
-80.4168434910385,-10.0068806837692,44,"Spp_2"
-80.2726402372657,-10.4525494971195,44,"Spp_2"
-80.5000811701836,-11.2996550069478,44,"Spp_2"
-80.7483189578944,-10.3648328654988,44,"Spp_2"
-80.2600945952761,-10.7683684060976,44,"Spp_2"
-80.1289042936973,-10.4051829621522,44,"Spp_2"
-80.2544583680245,-10.6110942387497,44,"Spp_2"
-80.1184808801736,-10.6215462912047,44,"Spp_2"
-79.9600087152373,-10.5082598197849,44,"Spp_2"
-80.7634374253498,-10.9327311663077,44,"Spp_2"
-80.2747958384464,-10.5111172050211,45,"Spp_2"
-79.8154881592901,-10.3470535825183,45,"Spp_2"
-80.2050170932317,-10.9465352262789,45,"Spp_2"
-80.2661152027563,-10.7464146714507,45,"Spp_2"
-80.1103398996434,-11.0642911117471,45,"Spp_2"
-80.4418192028338,-11.2088304975115,45,"Spp_2"
-79.947909760401,-10.7343447051938,45,"Spp_2"
-80.1034490225172,-10.9386731301952,45,"Spp_2"
-80.2510428594368,-10.6211530271458,45,"Spp_2"
-80.456848659572,-10.6643092561442,45,"Spp_2"
-79.6857033566117,-10.9805237077072,46,"Spp_2"
-79.9982937229668,-10.5729827864685,46,"Spp_2"
-79.8215711184315,-10.8948622450686,46,"Spp_2"
-79.7736531772631,-10.8905296370371,46,"Spp_2"
-79.7219888262661,-10.7265066079838,46,"Spp_2"
-80.1463391494016,-10.6192147785924,46,"Spp_2"
-80.2470766296995,-11.0306131677434,46,"Spp_2"
-80.0868967040933,-10.7526061512464,46,"Spp_2"
-79.7091410954622,-10.6377241668934,46,"Spp_2"
-79.9421653492939,-11.0470189593136,46,"Spp_2"
-79.2008471552621,-10.7645123352439,47,"Spp_2"
-79.739318239085,-10.8609789954947,47,"Spp_2"
-79.5960024346361,-11.0457795994527,47,"Spp_2"
-79.9532160800616,-10.7345540530097,47,"Spp_2"
-79.6688806135148,-11.0495064480944,47,"Spp_2"
-80.0074959371608,-10.8870473951281,47,"Spp_2"
-79.6991293186226,-10.9464580131778,47,"Spp_2"
-79.9693080007836,-10.7306074203909,47,"Spp_2"
-79.9516759300467,-10.9636810758822,47,"Spp_2"
-79.8249631792398,-11.479374771148,47,"Spp_2"
-79.9334735623219,-11.0820185668369,48,"Spp_2"
-79.7657621892052,-11.2901728904932,48,"Spp_2"
-79.5618818604208,-11.1920427580671,48,"Spp_2"
-79.5468788488837,-10.7963470572789,48,"Spp_2"
-79.2506455999964,-10.9496506847491,48,"Spp_2"
-79.8235085946727,-11.4120181666398,48,"Spp_2"
-79.6073806071687,-11.3624582035732,48,"Spp_2"
-79.728129998293,-11.0794760804553,48,"Spp_2"
-80.0317997100027,-10.638781585671,48,"Spp_2"
-79.4476794641362,-10.777809900494,48,"Spp_2"
-79.6605596861713,-10.9689976760415,49,"Spp_2"
-79.3236595606823,-11.4112512229517,49,"Spp_2"
-79.4262810880168,-11.1808593190395,49,"Spp_2"
-79.5620717738023,-11.3500801727515,49,"Spp_2"
-79.2167122839745,-11.1727495467461,49,"Spp_2"
-79.1911932587145,-11.2289828398249,49,"Spp_2"
-79.4253882580646,-10.7173973681737,49,"Spp_2"
-79.5377848146788,-11.1248063853297,49,"Spp_2"
-79.5899096344054,-11.1470512521723,49,"Spp_2"
-79.5441430699844,-11.1813388941449,49,"Spp_2"
-78.9611583106591,-11.3650977059801,50,"Spp_2"
-79.3947038395065,-11.2468204943848,50,"Spp_2"
-79.4148678379282,-11.3055334590614,50,"Spp_2"
-78.8393631900056,-11.3362429532647,50,"Spp_2"
-78.7625285040362,-12.0646185019108,50,"Spp_2"
-78.9075694958944,-11.3571388261532,50,"Spp_2"
-79.1184277701887,-11.1536189183771,50,"Spp_2"
-79.1219632442512,-11.0455460750627,50,"Spp_2"
-78.7468172201843,-11.620554367392,50,"Spp_2"
-79.2604573694447,-11.1991741634386,50,"Spp_2"
-79.1358987079699,-11.3027956940381,51,"Spp_2"
-79.5619431198636,-11.332732035036,51,"Spp_2"
-78.9373562489284,-11.977716871111,51,"Spp_2"
-78.4197171515643,-11.5917909137431,51,"Spp_2"
-78.701133839872,-11.6026968822653,51,"Spp_2"
-78.9623815572286,-11.3453216325782,51,"Spp_2"
